date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:09:29	91637/91637	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2001:26:54%20GMT	https://picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/15_2772305__LARGE.jpg	C:/Mes%20Sites%20Web/notaire/picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/15_2772305__LARGE.jpg	(from https://notaireBIENVENU.be/biens-immobiliers/appartement/a-vendre/nivelles/183877)
19:09:29	111005/111005	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2001:26:54%20GMT	https://picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/16_2772306__LARGE.jpg	C:/Mes%20Sites%20Web/notaire/picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/16_2772306__LARGE.jpg	(from https://notaireBIENVENU.be/biens-immobiliers/appartement/a-vendre/nivelles/183877)
19:09:30	98969/98969	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2001:26:54%20GMT	https://picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/17_2772307__LARGE.jpg	C:/Mes%20Sites%20Web/notaire/picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/17_2772307__LARGE.jpg	(from https://notaireBIENVENU.be/biens-immobiliers/appartement/a-vendre/nivelles/183877)
19:09:30	83579/83579	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2001:26:54%20GMT	https://picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/18_2772308__LARGE.jpg	C:/Mes%20Sites%20Web/notaire/picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/18_2772308__LARGE.jpg	(from https://notaireBIENVENU.be/biens-immobiliers/appartement/a-vendre/nivelles/183877)
19:09:31	83146/83146	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2001:26:54%20GMT	https://picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/19_2772309__LARGE.jpg	C:/Mes%20Sites%20Web/notaire/picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/19_2772309__LARGE.jpg	(from https://notaireBIENVENU.be/biens-immobiliers/appartement/a-vendre/nivelles/183877)
19:09:31	89107/89107	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2001:26:54%20GMT	https://picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/20_2772310__LARGE.jpg	C:/Mes%20Sites%20Web/notaire/picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/20_2772310__LARGE.jpg	(from https://notaireBIENVENU.be/biens-immobiliers/appartement/a-vendre/nivelles/183877)
19:09:32	107736/107736	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2001:26:54%20GMT	https://picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/21_2772311__LARGE.jpg	C:/Mes%20Sites%20Web/notaire/picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/21_2772311__LARGE.jpg	(from https://notaireBIENVENU.be/biens-immobiliers/appartement/a-vendre/nivelles/183877)
19:09:32	113104/113104	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2001:26:55%20GMT	https://picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/22_2772312__LARGE.jpg	C:/Mes%20Sites%20Web/notaire/picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/22_2772312__LARGE.jpg	(from https://notaireBIENVENU.be/biens-immobiliers/appartement/a-vendre/nivelles/183877)
19:09:34	103027/103027	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2001:26:55%20GMT	https://picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/23_2772313__LARGE.jpg	C:/Mes%20Sites%20Web/notaire/picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/23_2772313__LARGE.jpg	(from https://notaireBIENVENU.be/biens-immobiliers/appartement/a-vendre/nivelles/183877)
19:09:34	98677/98677	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2001:26:55%20GMT	https://picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/24_2772314__LARGE.jpg	C:/Mes%20Sites%20Web/notaire/picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/24_2772314__LARGE.jpg	(from https://notaireBIENVENU.be/biens-immobiliers/appartement/a-vendre/nivelles/183877)
19:09:34	219222/219222	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2001:26:55%20GMT	https://picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/25_2772315__LARGE.jpg	C:/Mes%20Sites%20Web/notaire/picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/25_2772315__LARGE.jpg	(from https://notaireBIENVENU.be/biens-immobiliers/appartement/a-vendre/nivelles/183877)
19:09:35	220323/220323	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2001:26:55%20GMT	https://picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/27_2772317__LARGE.jpg	C:/Mes%20Sites%20Web/notaire/picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/27_2772317__LARGE.jpg	(from https://notaireBIENVENU.be/biens-immobiliers/appartement/a-vendre/nivelles/183877)
19:09:35	219813/219813	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2001:26:55%20GMT	https://picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/26_2772316__LARGE.jpg	C:/Mes%20Sites%20Web/notaire/picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/26_2772316__LARGE.jpg	(from https://notaireBIENVENU.be/biens-immobiliers/appartement/a-vendre/nivelles/183877)
19:09:39	222688/222688	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2001:26:55%20GMT	https://picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/28_2772318__LARGE.jpg	C:/Mes%20Sites%20Web/notaire/picsbank.cdn-mdnn.net/real-estate/u_18258/n_183877/28_2772318__LARGE.jpg	(from https://notaireBIENVENU.be/biens-immobiliers/appartement/a-vendre/nivelles/183877)
19:09:40	125115/125115	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Oct%202022%2011:46:32%20GMT	https://notaireBIENVENU.be/img/calculator-bg.jpg	C:/Mes%20Sites%20Web/notaire/notaireBIENVENU.be/img/calculator-bg.jpg	(from https://notaireBIENVENU.be/css/style.css?v=1.0.10)
19:09:41	152880/152880	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202026%2001:26:11%20GMT	https://picsbank.cdn-mdnn.net/real-estate/u_18258/n_183541/27_2764860__LARGE.jpg	C:/Mes%20Sites%20Web/notaire/picsbank.cdn-mdnn.net/real-estate/u_18258/n_183541/27_2764860__LARGE.html	(from https://notaireBIENVENU.be/biens-immobiliers/terrain/a-vendre/marche-les-dames/183541)
